Index,Unique_URLS,Total_Number_Requests,Total_Server_OK_Requests,Total_Server_Error_Requests,Total_Client_Eror_Requests,Country
15982,2,2,1,0,1,US
15983,1,2,0,0,2,US
15984,2,2,2,0,0,US
15985,1,2,2,0,0,US
15986,2,2,2,0,0,US
15987,2,2,2,0,0,US
15988,2,2,2,0,0,US
15989,2,2,2,0,0,US
15990,2,2,1,0,0,US
15991,2,2,2,0,0,US
15992,2,2,1,0,0,US
15993,2,2,2,0,0,US
15994,2,2,1,0,0,US
15995,1,2,2,0,0,US
15996,2,2,1,0,0,US
15997,2,2,2,0,0,US
15998,2,2,2,0,0,US
15999,2,2,2,0,0,US
16000,2,2,2,0,0,US
16001,1,2,2,0,0,US
16002,1,2,2,0,0,US
16003,2,2,2,0,0,US
16004,2,2,1,0,0,US
16005,2,2,2,0,0,US
16006,2,2,1,0,0,US
16007,1,2,0,0,0,US
16008,2,2,2,0,0,US
16009,1,2,2,0,0,US
16010,1,2,0,0,1,US
16011,2,2,1,0,0,US
16012,1,2,0,0,0,US
16013,2,2,2,0,0,US
16014,1,2,2,0,0,US
16015,2,2,1,0,1,US
16016,1,2,2,0,0,US
16017,1,2,2,0,0,US
16018,2,2,0,0,1,US
16019,2,2,2,0,0,US
16020,1,2,2,0,0,US
16021,1,2,2,0,0,US
16022,2,2,2,0,0,US
16023,1,2,2,0,0,US
16024,1,2,2,0,0,US
16025,2,2,1,0,0,US
16026,1,2,2,0,0,US
16027,1,2,2,0,0,US
16028,1,2,2,0,0,US
16029,2,2,2,0,0,US
16030,1,2,0,0,0,DE
16031,1,2,0,0,0,DE
16032,1,2,2,0,0,DE
16033,1,2,2,0,0,DE
16034,2,2,2,0,0,DE
16035,1,2,2,0,0,DE
16036,1,2,2,0,0,DE
16037,1,2,1,0,0,DE
16038,2,2,2,0,0,DE
16039,1,2,1,0,0,DE
16040,2,2,2,0,0,DE
16041,2,2,2,0,0,DE
16042,1,2,2,0,0,DE
16043,2,2,2,0,0,DE
16044,1,2,2,0,0,DE
16045,1,2,2,0,0,DE
16046,2,2,2,0,0,DE
16047,1,2,2,0,0,DE
16048,1,2,2,0,0,DE
16049,1,2,2,0,0,DE
16050,1,2,2,0,0,DE
16051,1,2,2,0,0,DE
16052,2,2,2,0,0,DE
16053,1,2,2,0,0,DE
16054,1,2,2,0,0,DE
16055,2,2,2,0,0,DE
16056,2,2,2,0,0,DE
16057,1,2,2,0,0,DE
16058,2,2,2,0,0,DE
16059,1,2,2,0,0,DE
16060,1,2,2,0,0,DE
16061,2,2,2,0,0,DE
16062,1,2,2,0,0,DE
16063,2,2,2,0,0,DE
16064,1,2,2,0,0,DE
16065,2,2,2,0,0,DE
16066,1,2,2,0,0,DE
16067,1,2,2,0,0,DE
16068,1,2,2,0,0,DE
16069,1,2,2,0,0,DE
16070,1,2,2,0,0,DE
16071,2,2,2,0,0,DE
16072,1,2,2,0,0,DE
16073,1,2,2,0,0,DE
16074,1,2,2,0,0,DE
16075,1,2,2,0,0,DE
16076,2,2,2,0,0,DE
16077,1,2,2,0,0,DE
16078,1,2,2,0,0,DE
16079,1,2,2,0,0,DE
16080,1,2,2,0,0,DE
16081,1,2,2,0,0,DE
16082,1,2,2,0,0,DE
16083,1,2,2,0,0,DE
16084,1,2,2,0,0,DE
16085,1,2,2,0,0,DE
16086,1,2,2,0,0,DE
16087,1,2,2,0,0,DE
16088,1,2,2,0,0,DE
16089,1,2,2,0,0,DE
16090,1,2,2,0,0,DE
16091,1,2,2,0,0,DE
16092,1,2,2,0,0,DE
16093,1,2,2,0,0,DE
16094,1,2,2,0,0,DE
16095,1,2,2,0,0,DE
16096,1,2,2,0,0,DE
16097,1,2,2,0,0,DE
16098,1,2,2,0,0,DE
16099,1,2,2,0,0,DE
16100,1,2,2,0,0,DE
16101,1,2,2,0,0,DE
16102,1,2,2,0,0,DE
16103,1,2,2,0,0,DE
16104,1,2,2,0,0,DE
16105,1,2,2,0,0,DE
16106,1,2,2,0,0,DE
16107,1,2,2,0,0,DE
16108,1,2,2,0,0,DE
16109,2,2,2,0,0,DE
16110,2,2,2,0,0,DE
16111,1,2,2,0,0,DE
16112,2,2,2,0,0,DE
16113,1,2,2,0,0,DE
16114,1,2,2,0,0,DE
16115,1,2,2,0,0,DE
16116,1,2,2,0,0,DE
16117,1,2,2,0,0,DE
16118,1,2,2,0,0,DE
16119,1,2,2,0,0,DE
16120,1,2,2,0,0,DE
16121,1,2,2,0,0,DE
16122,1,2,2,0,0,DE
16123,2,2,2,0,0,DE
16124,1,2,2,0,0,DE
16125,1,2,2,0,0,DE
16126,1,2,2,0,0,DE
16127,2,2,0,0,0,DE
16128,1,2,2,0,0,DE
16129,1,2,2,0,0,DE
16130,1,2,2,0,0,DE
16131,1,2,2,0,0,DE
16132,1,2,1,0,0,DE
16133,2,2,0,0,2,CZ
16134,2,2,1,1,0,KZ
16135,2,2,2,0,0,GB
16136,2,2,2,0,0,GB
16137,2,2,2,0,0,GB
16138,2,2,2,0,0,GB
16139,2,2,2,0,0,GB
16140,2,2,2,0,0,GB
16141,2,2,2,0,0,GB
16142,2,2,2,0,0,GB
16143,2,2,2,0,0,GB
16144,2,2,2,0,0,GB
16145,2,2,2,0,0,GB
16146,2,2,2,0,0,GB
16147,2,2,2,0,0,GB
16148,2,2,2,0,0,GB
16149,2,2,2,0,0,GB
16150,2,2,2,0,0,GB
16151,2,2,2,0,0,GB
16152,2,2,2,0,0,GB
16153,2,2,1,0,0,ES
16154,1,2,0,0,0,ES
16155,2,2,1,0,0,ES
16156,2,2,2,0,0,FR
16157,2,2,2,0,0,NO
16158,2,2,0,0,0,HU
16159,2,2,0,0,1,DE
16160,2,2,1,0,1,DE
16161,2,2,2,0,0,FR
16162,2,2,0,0,2,DE
16163,2,2,2,0,0,GB
16164,1,2,0,0,0,IS
16165,1,2,0,0,0,IS
16166,2,2,2,0,0,IS
16167,1,2,0,0,0,IS
16168,1,2,0,0,0,IS
16169,1,2,0,0,0,IS
16170,1,2,0,0,0,IS
16171,1,2,0,0,0,IS
16172,1,2,0,0,0,IS
16173,1,2,1,0,0,IS
16174,1,2,0,0,0,IS
16175,1,2,0,0,0,IS
16176,2,2,1,0,0,IS
16177,1,2,0,0,0,IS
16178,1,2,0,0,0,IS
16179,1,2,0,0,0,IS
16180,1,2,0,0,0,IS
16181,1,2,1,0,0,IS
16182,1,2,0,0,0,IS
16183,1,2,0,0,0,IS
16184,1,2,0,0,0,IS
16185,1,2,0,0,0,IS
16186,1,2,0,0,0,IS
16187,1,2,0,0,0,IS
16188,1,2,2,0,0,IS
16189,1,2,0,0,0,IS
16190,1,2,0,0,0,IS
16191,1,2,0,0,0,IS
16192,1,2,0,0,0,IS
16193,1,2,0,0,0,IS
16194,1,2,0,0,0,IS
16195,1,2,0,0,0,IS
16196,1,2,0,0,0,IS
16197,1,2,0,0,0,IS
16198,1,2,0,0,0,IS
16199,1,2,0,0,0,IS
16200,1,2,0,0,0,IS
16201,1,2,0,0,0,IS
16202,1,2,0,0,0,IS
16203,2,2,1,0,0,IS
16204,1,2,0,0,0,IS
16205,1,2,0,0,0,IS
16206,1,2,0,0,0,IS
16207,2,2,2,0,0,IS
16208,1,2,0,0,0,IS
16209,1,2,0,0,0,IS
16210,1,2,0,0,0,IS
16211,1,2,0,0,0,IS
16212,1,2,0,0,0,IS
16213,1,2,0,0,0,IS
16214,1,2,0,0,0,IS
16215,1,2,1,0,0,IS
16216,1,2,0,0,0,IS
16217,1,2,1,0,0,IS
16218,2,2,1,0,0,IS
16219,1,2,0,0,0,IS
16220,1,2,0,0,0,IS
16221,1,2,0,0,0,IS
16222,1,2,0,0,0,IS
16223,1,2,0,0,0,IS
16224,2,2,1,0,0,IS
16225,1,2,0,0,0,IS
16226,2,2,2,0,0,IS
16227,1,2,0,0,0,IS
16228,1,2,0,0,0,IS
16229,2,2,1,0,0,IS
16230,1,2,0,0,0,IS
16231,1,2,0,0,0,IS
16232,1,2,2,0,0,IS
16233,1,2,0,0,0,IS
16234,2,2,2,0,0,IS
16235,1,2,0,0,0,IS
16236,1,2,0,0,0,IS
16237,1,2,0,0,0,IS
16238,1,2,0,0,0,IS
16239,1,2,0,0,0,IS
16240,1,2,0,0,0,IS
16241,1,2,0,0,0,IS
16242,1,2,0,0,0,IS
16243,1,2,0,0,0,IS
16244,1,2,0,0,0,IS
16245,1,2,0,0,1,IS
16246,2,2,2,0,0,IS
16247,1,2,0,0,0,IS
16248,1,2,0,0,0,IS
16249,1,2,2,0,0,IS
16250,1,2,1,0,0,IS
16251,1,2,0,0,0,IS
16252,1,2,0,0,0,IS
16253,1,2,0,0,0,IS
16254,1,2,0,0,0,IS
16255,1,2,1,0,0,IS
16256,1,2,0,0,0,IS
16257,2,2,2,0,0,IS
16258,1,2,1,0,0,IS
16259,1,2,0,0,0,IS
16260,1,2,0,0,0,IS
16261,1,2,0,0,1,IS
16262,1,2,2,0,0,IS
16263,1,2,0,0,0,IS
16264,1,2,1,0,0,IS
16265,1,2,1,0,0,IS
16266,1,2,0,0,0,IS
16267,1,2,0,0,0,IS
16268,1,2,0,0,0,IS
16269,1,2,0,0,0,NL
16270,1,2,0,0,0,NL
16271,2,2,1,0,0,NL
16272,1,2,0,0,0,NL
16273,2,2,1,0,0,NL
16274,2,2,2,0,0,NL
16275,1,2,0,0,0,NL
16276,1,2,0,0,0,NL
16277,1,2,2,0,0,NL
16278,1,2,0,0,0,NL
16279,1,2,1,0,0,NL
16280,1,2,0,0,0,NL
16281,1,2,0,0,0,NL
16282,2,2,2,0,0,NL
16283,1,2,0,0,0,NL
16284,1,2,0,0,0,NL
16285,1,2,0,0,0,NL
16286,1,2,0,0,0,NL
16287,1,2,0,0,0,NL
16288,1,2,0,0,0,NL
16289,1,2,0,0,0,NL
16290,2,2,2,0,0,NL
16291,1,2,0,0,0,NL
16292,1,2,0,0,0,NL
16293,2,2,1,0,0,NL
16294,2,2,2,0,0,NL
16295,1,2,0,0,0,NL
16296,1,2,0,0,0,NL
16297,2,2,2,0,0,NL
16298,1,2,2,0,0,NL
16299,1,2,0,0,0,NL
16300,1,2,0,0,0,NL
16301,1,2,1,0,0,NL
16302,1,2,0,0,0,NL
16303,2,2,1,0,0,NL
16304,1,2,0,0,0,NL
16305,2,2,1,0,0,NL
16306,2,2,0,0,0,NL
16307,1,2,1,0,0,NL
16308,1,2,0,0,0,NL
16309,1,2,0,0,0,NL
16310,1,2,1,0,0,NL
16311,1,2,0,0,0,NL
16312,1,2,0,0,0,NL
16313,1,2,0,0,0,NL
16314,1,2,0,0,0,NL
16315,1,2,0,0,0,NL
16316,1,2,0,0,0,NL
16317,1,2,0,0,0,NL
16318,1,2,0,0,0,NL
16319,1,2,0,0,0,NL
16320,1,2,0,0,0,NL
16321,1,2,0,0,0,NL
16322,1,2,0,0,0,NL
16323,1,2,2,0,0,NL
16324,1,2,0,0,0,NL
16325,1,2,1,0,0,NL
16326,1,2,0,0,0,NL
16327,1,2,0,0,0,NL
16328,1,2,0,0,0,NL
16329,2,2,2,0,0,NL
16330,1,2,2,0,0,NL
16331,1,2,0,0,0,NL
16332,2,2,2,0,0,NL
16333,2,2,1,0,0,NL
16334,1,2,0,0,0,NL
16335,1,2,0,0,0,NL
16336,1,2,0,0,1,NL
16337,2,2,1,0,0,GB
16338,2,2,0,0,0,RU
16339,2,2,1,0,0,RU
16340,1,2,0,0,2,LU
16341,1,2,2,0,0,DE
16342,2,2,2,0,0,GR
16343,2,2,2,0,0,GR
16344,1,2,2,0,0,GR
16345,2,2,2,0,0,GR
16346,2,2,2,0,0,GB
16347,2,2,1,0,0,BA
16348,2,2,2,0,0,TR
16349,1,2,2,0,0,GB
16350,2,2,1,0,1,RU
16351,1,2,2,0,0,NL
16352,1,2,2,0,0,IR
16353,2,2,1,0,0,RU
16354,2,2,2,0,0,AE
16355,1,2,0,0,2,FR
16356,1,2,2,0,0,DE
16357,1,2,2,0,0,IE
16358,2,2,2,0,0,DE
16359,1,2,2,0,0,ES
16360,2,2,2,0,0,DE
16361,2,2,2,0,0,DE
16362,1,2,2,0,0,FR
16363,2,2,1,0,0,ES
16364,2,2,2,0,0,DE
16365,2,2,2,0,0,GB
16366,2,2,1,0,0,FR
16367,2,2,2,0,0,DE
16368,2,2,0,1,0,UA
16369,2,2,2,0,0,RU
16370,1,2,2,0,0,DE
16371,2,2,2,0,0,RU
16372,2,2,2,0,0,DE
16373,2,2,0,0,0,ES
16374,2,2,0,0,1,RU
16375,2,2,2,0,0,FR
16376,2,2,2,0,0,RO
16377,2,2,0,1,0,RO
16378,2,2,1,0,0,DE
16379,1,2,0,0,2,DE
16380,2,2,2,0,0,NL
16381,2,2,1,0,0,NL
16382,1,2,0,0,2,DE
16383,1,2,2,0,0,DE
16384,1,2,2,0,0,DE
16385,1,2,2,0,0,IT
16386,2,2,2,0,0,RU
16387,2,2,1,0,0,CZ
16388,2,2,2,0,0,FR
16389,2,2,1,0,1,FR
16390,1,2,1,0,0,LU
16391,1,2,0,0,0,TR
16392,2,2,0,0,1,GE
16393,1,2,2,0,0,DE
16394,2,2,2,0,0,GB
16395,2,2,2,0,0,GB
16396,2,2,1,0,0,GB
16397,2,2,0,0,2,NL
16398,2,2,2,0,0,DE
16399,1,2,2,0,0,DE
16400,2,2,2,0,0,DE
16401,2,2,2,0,0,DE
16402,2,2,2,0,0,DE
16403,2,2,2,0,0,DE
16404,1,2,2,0,0,DE
16405,2,2,2,0,0,DE
16406,2,2,2,0,0,DE
16407,2,2,2,0,0,DE
16408,2,2,2,0,0,DE
16409,1,2,2,0,0,DE
16410,2,2,2,0,0,DE
16411,2,2,2,0,0,DE
16412,2,2,1,0,1,DE
16413,1,2,2,0,0,US
16414,2,2,2,0,0,CA
16415,2,2,1,0,0,US
16416,1,2,2,0,0,CA
16417,2,2,1,0,0,CA
16418,2,2,1,0,0,US
16419,2,2,0,0,2,US
16420,1,2,2,0,0,US
16421,1,2,2,0,0,US
16422,1,2,1,0,0,US
16423,1,2,2,0,0,US
16424,2,2,2,0,0,US
16425,2,2,2,0,0,US
16426,2,2,2,0,0,US
16427,2,2,0,0,1,US
16428,1,2,2,0,0,US
16429,2,2,1,0,1,US
16430,2,2,1,0,0,CA
16431,2,2,2,0,0,CA
16432,1,1,0,0,0,AU
16433,1,1,0,0,0,AU
16434,1,1,1,0,0,AU
16435,1,1,1,0,0,AU
16436,1,1,0,0,1,TH
16437,1,1,0,0,1,TH
16438,1,1,0,0,0,TH
16439,1,1,0,0,1,TH
16440,1,1,1,0,0,MY
16441,1,1,1,0,0,MY
16442,1,1,0,0,0,MY
16443,1,1,1,0,0,IN
16444,1,1,1,0,0,MY
16445,1,1,1,0,0,SG
16446,1,1,1,0,0,CN
16447,1,1,1,0,0,CN
16448,1,1,1,0,0,CN
16449,1,1,1,0,0,CN
16450,1,1,1,0,0,CN
16451,1,1,1,0,0,CN
16452,1,1,1,0,0,ID
16453,1,1,1,0,0,LK
16454,1,1,0,0,0,ID
16455,1,1,0,0,1,BD
16456,1,1,0,0,0,ID
16457,1,1,0,0,0,IN
16458,1,1,0,0,0,BD
16459,1,1,0,0,0,ID
16460,1,1,0,0,0,AU
16461,1,1,1,0,0,AU
16462,1,1,1,0,0,AU
16463,1,1,1,0,0,AU
16464,1,1,0,0,0,AU
16465,1,1,1,0,0,SG
16466,1,1,0,0,0,SG
16467,1,1,0,1,0,HK
16468,1,1,1,0,0,HK
16469,1,1,1,0,0,JP
16470,1,1,1,0,0,JP
16471,1,1,1,0,0,SG
16472,1,1,1,0,0,IN
16473,1,1,1,0,0,IN
16474,1,1,1,0,0,IN
16475,1,1,1,0,0,ID
16476,1,1,1,0,0,ID
16477,1,1,1,0,0,AU
16478,1,1,0,0,0,BD
16479,1,1,1,0,0,BD
16480,1,1,1,0,0,IN
16481,1,1,0,0,0,VN
16482,1,1,1,0,0,HK
16483,1,1,1,0,0,HK
16484,1,1,1,0,0,BD
16485,1,1,1,0,0,US
16486,1,1,1,0,0,US
16487,1,1,1,0,0,US
16488,1,1,1,0,0,US
16489,1,1,1,0,0,US
16490,1,1,1,0,0,US
16491,1,1,1,0,0,US
16492,1,1,1,0,0,US
16493,1,1,1,0,0,US
16494,1,1,1,0,0,US
16495,1,1,1,0,0,US
16496,1,1,1,0,0,US
16497,1,1,1,0,0,US
16498,1,1,1,0,0,US
16499,1,1,1,0,0,US
16500,1,1,1,0,0,US
16501,1,1,1,0,0,US
16502,1,1,0,0,1,US
16503,1,1,0,0,0,US
16504,1,1,1,0,0,US
16505,1,1,1,0,0,US
16506,1,1,1,0,0,US
16507,1,1,0,0,1,US
16508,1,1,1,0,0,US
16509,1,1,1,0,0,US
16510,1,1,1,0,0,US
16511,1,1,1,0,0,US
16512,1,1,0,0,0,US
16513,1,1,1,0,0,US
16514,1,1,1,0,0,US
16515,1,1,1,0,0,US
16516,1,1,1,0,0,US
16517,1,1,1,0,0,US
16518,1,1,1,0,0,BR
16519,1,1,0,0,0,US
16520,1,1,1,0,0,US
16521,1,1,1,0,0,US
16522,1,1,0,0,0,US
16523,1,1,1,0,0,US
16524,1,1,1,0,0,US
16525,1,1,1,0,0,CA
16526,1,1,1,0,0,US
16527,1,1,1,0,0,US
16528,1,1,1,0,0,US
16529,1,1,1,0,0,CA
16530,1,1,1,0,0,US
16531,1,1,1,0,0,US
16532,1,1,1,0,0,US
16533,1,1,0,0,0,US
16534,1,1,1,0,0,US
16535,1,1,1,0,0,GB
16536,1,1,0,0,0,GB
16537,1,1,1,0,0,GB
16538,1,1,0,0,0,US
16539,1,1,1,0,0,US
16540,1,1,0,0,0,US
16541,1,1,1,0,0,SG
16542,1,1,0,0,1,CN
16543,1,1,0,0,0,JP
16544,1,1,1,0,0,JP
16545,1,1,0,0,0,CN
16546,1,1,1,0,0,CN
16547,1,1,1,0,0,CN
16548,1,1,1,0,0,CN
16549,1,1,1,0,0,CN
16550,1,1,1,0,0,CN
16551,1,1,1,0,0,CN
16552,1,1,1,0,0,CN
16553,1,1,1,0,0,CN
16554,1,1,1,0,0,CN
16555,1,1,1,0,0,IN
16556,1,1,0,0,0,IN
16557,1,1,1,0,0,IN
16558,1,1,1,0,0,US
16559,1,1,1,0,0,US
16560,1,1,0,0,0,US
16561,1,1,1,0,0,US
16562,1,1,1,0,0,US
16563,1,1,1,0,0,US
16564,1,1,1,0,0,US
16565,1,1,1,0,0,US
16566,1,1,1,0,0,US
16567,1,1,1,0,0,US
16568,1,1,1,0,0,US
16569,1,1,1,0,0,US
16570,1,1,1,0,0,US
16571,1,1,1,0,0,US
16572,1,1,1,0,0,US
16573,1,1,1,0,0,US
16574,1,1,0,0,1,US
16575,1,1,1,0,0,US
16576,1,1,1,0,0,US
16577,1,1,1,0,0,US
16578,1,1,1,0,0,US
16579,1,1,1,0,0,US
16580,1,1,1,0,0,US
16581,1,1,1,0,0,US
16582,1,1,1,0,0,US
16583,1,1,1,0,0,US
16584,1,1,1,0,0,US
16585,1,1,1,0,0,US
16586,1,1,1,0,0,US
16587,1,1,1,0,0,US
16588,1,1,1,0,0,US
16589,1,1,1,0,0,US
16590,1,1,0,0,0,US
16591,1,1,1,0,0,US
16592,1,1,0,0,0,US
16593,1,1,1,0,0,US
16594,1,1,0,1,0,US
16595,1,1,0,0,0,US
16596,1,1,0,0,0,US
16597,1,1,1,0,0,US
16598,1,1,0,0,0,US
16599,1,1,1,0,0,US
16600,1,1,0,0,0,US
16601,1,1,0,0,0,US
16602,1,1,1,0,0,US
16603,1,1,1,0,0,US
16604,1,1,1,0,0,US
16605,1,1,1,0,0,US
16606,1,1,0,0,0,US
16607,1,1,1,0,0,US
16608,1,1,0,0,0,US
16609,1,1,1,0,0,US
16610,1,1,1,0,0,US
16611,1,1,1,0,0,US
16612,1,1,1,0,0,US
16613,1,1,1,0,0,US
16614,1,1,1,0,0,US
16615,1,1,1,0,0,US
16616,1,1,1,0,0,US
16617,1,1,1,0,0,US
16618,1,1,1,0,0,US
16619,1,1,1,0,0,US
16620,1,1,1,0,0,US
16621,1,1,0,0,0,US
16622,1,1,1,0,0,US
16623,1,1,0,0,0,US
16624,1,1,0,0,0,US
16625,1,1,0,0,0,US
16626,1,1,0,0,0,US
16627,1,1,0,0,0,US
16628,1,1,1,0,0,US
16629,1,1,0,0,0,US
16630,1,1,1,0,0,US
16631,1,1,1,0,0,US
16632,1,1,1,0,0,US
16633,1,1,1,0,0,US
16634,1,1,1,0,0,US
16635,1,1,1,0,0,US
16636,1,1,1,0,0,US
16637,1,1,1,0,0,US
16638,1,1,1,0,0,US
16639,1,1,0,0,1,US
16640,1,1,1,0,0,US
16641,1,1,1,0,0,US
16642,1,1,1,0,0,US
16643,1,1,1,0,0,US
16644,1,1,0,0,0,US
16645,1,1,1,0,0,US
16646,1,1,0,0,0,US
16647,1,1,1,0,0,US
16648,1,1,0,0,1,US
16649,1,1,1,0,0,US
16650,1,1,0,0,0,US
16651,1,1,0,0,0,US
16652,1,1,0,0,0,US
16653,1,1,1,0,0,US
16654,1,1,0,1,0,US
16655,1,1,0,0,0,US
16656,1,1,1,0,0,US
16657,1,1,1,0,0,US
16658,1,1,0,0,0,US
16659,1,1,1,0,0,US
16660,1,1,0,0,0,US
16661,1,1,1,0,0,US
16662,1,1,1,0,0,US
16663,1,1,1,0,0,US
16664,1,1,0,0,0,US
16665,1,1,0,1,0,US
16666,1,1,1,0,0,US
16667,1,1,0,0,0,US
16668,1,1,1,0,0,US
16669,1,1,1,0,0,US
16670,1,1,1,0,0,US
16671,1,1,1,0,0,US
16672,1,1,1,0,0,US
16673,1,1,1,0,0,US
16674,1,1,1,0,0,US
16675,1,1,1,0,0,US
16676,1,1,1,0,0,US
16677,1,1,1,0,0,US
16678,1,1,0,0,0,US
16679,1,1,1,0,0,US
16680,1,1,1,0,0,US
16681,1,1,1,0,0,US
16682,1,1,0,0,0,US
16683,1,1,1,0,0,US
16684,1,1,1,0,0,US
16685,1,1,0,1,0,US
16686,1,1,1,0,0,US
16687,1,1,0,1,0,US
16688,1,1,0,1,0,US
16689,1,1,1,0,0,US
16690,1,1,0,1,0,US
16691,1,1,1,0,0,US
16692,1,1,0,1,0,US
16693,1,1,1,0,0,US
16694,1,1,1,0,0,US
16695,1,1,0,0,0,US
16696,1,1,0,1,0,US
16697,1,1,0,0,1,US
16698,1,1,0,0,0,US
16699,1,1,1,0,0,US
16700,1,1,1,0,0,US
16701,1,1,1,0,0,US
16702,1,1,1,0,0,US
16703,1,1,1,0,0,US
16704,1,1,1,0,0,US
16705,1,1,0,0,0,US
16706,1,1,1,0,0,US
16707,1,1,1,0,0,US
16708,1,1,1,0,0,US
16709,1,1,1,0,0,US
16710,1,1,1,0,0,US
16711,1,1,0,0,0,US
16712,1,1,1,0,0,US
16713,1,1,0,1,0,US
16714,1,1,0,0,0,US
16715,1,1,0,0,1,US
16716,1,1,0,0,0,US
16717,1,1,1,0,0,US
16718,1,1,1,0,0,AU
16719,1,1,1,0,0,US
16720,1,1,1,0,0,US
16721,1,1,0,0,0,US
16722,1,1,1,0,0,US
16723,1,1,1,0,0,US
16724,1,1,1,0,0,US
16725,1,1,1,0,0,US
16726,1,1,1,0,0,GB
16727,1,1,1,0,0,GB
16728,1,1,1,0,0,DE
16729,1,1,1,0,0,US
16730,1,1,0,1,0,US
16731,1,1,1,0,0,US
16732,1,1,1,0,0,US
16733,1,1,1,0,0,US
16734,1,1,1,0,0,CA
16735,1,1,1,0,0,US
16736,1,1,0,0,0,US
16737,1,1,1,0,0,FR
16738,1,1,0,0,0,US
16739,1,1,1,0,0,US
16740,1,1,0,0,0,US
16741,1,1,1,0,0,US
16742,1,1,0,0,0,US
16743,1,1,0,0,1,US
16744,1,1,0,0,0,US
16745,1,1,1,0,0,US
16746,1,1,0,0,0,US
16747,1,1,1,0,0,US
16748,1,1,0,0,0,US
16749,1,1,0,0,0,US
16750,1,1,1,0,0,US
16751,1,1,1,0,0,US
16752,1,1,1,0,0,US
16753,1,1,1,0,0,BG
16754,1,1,1,0,0,RU
16755,1,1,0,0,0,RU
16756,1,1,0,0,0,RU
16757,1,1,1,0,0,RU
16758,1,1,0,0,0,RU
16759,1,1,1,0,0,RU
16760,1,1,1,0,0,RU
16761,1,1,1,0,0,RU
16762,1,1,0,0,0,RU
16763,1,1,1,0,0,RU
16764,1,1,0,0,0,RU
16765,1,1,0,0,0,RU
16766,1,1,0,0,0,RU
16767,1,1,1,0,0,RU
16768,1,1,1,0,0,RU
16769,1,1,1,0,0,RU
16770,1,1,1,0,0,RU
16771,1,1,0,0,0,RU
16773,1,1,1,0,0,PL
16774,1,1,1,0,0,NL
16775,1,1,1,0,0,NL
16776,1,1,0,0,1,NL
16777,1,1,1,0,0,RU
16778,1,1,1,0,0,RU
16779,1,1,1,0,0,FR
16780,1,1,1,0,0,FR
16781,1,1,1,0,0,DE
16782,1,1,1,0,0,DE
16783,1,1,1,0,0,BE
16784,1,1,1,0,0,AU
16785,1,1,0,0,0,TH
16786,1,1,1,0,0,TH
16787,1,1,0,0,0,TH
16788,1,1,1,0,0,TH
16789,1,1,1,0,0,TH
16790,1,1,1,0,0,ID
16791,1,1,0,0,1,JP
16792,1,1,0,0,1,JP
16793,1,1,1,0,0,TH
16794,1,1,1,0,0,TH
16795,1,1,0,0,0,JP
16796,1,1,0,0,0,JP
16797,1,1,0,0,0,CN
16798,1,1,1,0,0,CN
16799,1,1,0,0,1,CN
16800,1,1,1,0,0,CN
16801,1,1,0,0,0,CN
16802,1,1,0,0,0,CN
16803,1,1,0,0,0,CN
16804,1,1,1,0,0,JP
16805,1,1,1,0,0,JP
16806,1,1,1,0,0,JP
16807,1,1,1,0,0,JP
16808,1,1,1,0,0,JP
16809,1,1,1,0,0,JP
16810,1,1,0,0,0,JP
16811,1,1,0,0,0,JP
16812,1,1,1,0,0,JP
16813,1,1,1,0,0,JP
16814,1,1,1,0,0,LK
16815,1,1,1,0,0,LK
16816,1,1,1,0,0,PH
16817,1,1,1,0,0,PH
16818,1,1,1,0,0,PH
16819,1,1,1,0,0,PH
16820,1,1,0,0,0,CN
16821,1,1,1,0,0,CN
16822,1,1,0,0,1,CN
16823,1,1,0,0,1,CN
16824,1,1,1,0,0,CN
16825,1,1,1,0,0,CN
16826,1,1,0,0,1,JP
16827,1,1,1,0,0,VN
16828,1,1,1,0,0,TW
16829,1,1,1,0,0,CN
16830,1,1,0,0,0,JP
16831,1,1,1,0,0,JP
16832,1,1,1,0,0,TH
16833,1,1,1,0,0,JP
16834,1,1,1,0,0,JP
16835,1,1,1,0,0,JP
16836,1,1,0,0,1,ID
16837,1,1,1,0,0,IN
16838,1,1,0,0,0,MY
16839,1,1,1,0,0,VN
16840,1,1,1,0,0,HK
16841,1,1,1,0,0,MY
16842,1,1,0,0,1,CN
16843,1,1,1,0,0,CN
16844,1,1,0,0,0,CN
16845,1,1,1,0,0,CN
16846,1,1,1,0,0,CN
16847,1,1,1,0,0,CN
16848,1,1,1,0,0,CN
16849,1,1,1,0,0,CN
16850,1,1,0,0,0,CN
16851,1,1,1,0,0,CN
16852,1,1,0,0,0,CN
16853,1,1,0,0,0,CN
16854,1,1,0,0,0,CN
16855,1,1,1,0,0,JP
16856,1,1,0,0,1,AU
16857,1,1,0,0,1,LA
16858,1,1,1,0,0,PH
16859,1,1,0,0,1,ID
16860,1,1,1,0,0,KH
16861,1,1,0,0,0,CN
16862,1,1,1,0,0,ID
16863,1,1,0,0,0,PH
16864,1,1,1,0,0,CN
16865,1,1,1,0,0,CN
16866,1,1,0,0,0,CN
16867,1,1,1,0,0,CN
16868,1,1,0,0,0,CN
16869,1,1,1,0,0,JP
16870,1,1,1,0,0,JP
16871,1,1,1,0,0,JP
